MovieId,imdbId,title,genres,Year,Avg rating,,,,,,,,,,,,,,
6870,327056,Mystic River (2003),Crime|Drama|Mystery,2003,3.711538462,0,0,0,0,0,1,0,1,0,0,1,0,0,0
6873,138524,Intolerable Cruelty (2003),Comedy|Romance,2003,3.175,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6874,266697,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,2003,3.961832061,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6879,313542,Runaway Jury (2003),Drama|Thriller,2003,3.441176471,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6888,306047,Scary Movie 3 (2003),Comedy|Horror,2003,2.275,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6934,242653,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller,2003,3.151898734,1,1,0,0,0,0,0,0,0,0,0,0,1,1
6936,319343,Elf (2003),Children|Comedy|Fantasy,2003,3.692307692,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6942,314331,Love Actually (2003),Comedy|Drama|Romance,2003,3.788135593,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6947,311113,Master and Commander: The Far Side of the World (2003),Adventure|Drama,2003,3.638888889,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6953,315733,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,2003,3.3,0,0,0,0,0,1,0,1,0,0,1,1,0,1
6957,307987,Bad Santa (2003),Comedy|Crime,2003,3.365384615,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6958,338094,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,2003,2.5,0,0,0,1,1,0,0,0,1,1,0,0,0,0
7090,299977,Hero (Ying xiong) (2002),Action|Adventure|Drama,2002,3.921052632,1,1,0,0,0,0,0,1,0,0,0,0,0,0
7137,318374,"Cooler, The (2003)",Comedy|Drama|Romance,2003,3.55,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7143,325710,"Last Samurai, The (2003)",Action|Adventure|Drama,2003,3.903225806,1,1,0,0,0,0,0,1,0,0,0,0,0,0
7147,319061,Big Fish (2003),Drama|Fantasy|Romance,2003,3.833333333,0,0,0,0,0,0,0,1,1,0,0,1,0,0
7149,337741,Something's Gotta Give (2003),Comedy|Drama|Romance,2003,3.647058824,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7150,338466,Stuck on You (2003),Comedy,2003,2.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7151,335119,Girl with a Pearl Earring (2003),Drama|Romance,2003,3.375,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7153,167260,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,2003,4.118918919,1,1,0,0,0,0,0,1,1,0,0,0,0,0
7154,304415,Mona Lisa Smile (2003),Drama|Romance,2003,2.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7156,317910,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary,2003,4.307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7160,340855,Monster (2003),Crime|Drama,2003,3.529411765,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7162,159365,Cold Mountain (2003),Drama|Romance,2003,3.291666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7163,338337,Paycheck (2003),Action|Sci-Fi|Thriller,2003,2.911764706,1,0,0,0,0,0,0,0,0,0,0,0,1,1
7173,343135,Along Came Polly (2004),Comedy|Romance,2004,3.041666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7254,289879,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,2004,3.630434783,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7263,349825,Miracle (2004),Drama,2004,3.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7265,309987,"Dreamers, The (2003)",Drama,2003,3.730769231,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7293,343660,50 First Dates (2004),Comedy|Romance,2004,3.553191489,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7317,356150,EuroTrip (2004),Adventure|Comedy,2004,3.133333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7323,301357,"Good bye, Lenin! (2003)",Comedy|Drama,2003,3.804347826,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7324,317648,Hidalgo (2004),Adventure|Drama,2004,3.318181818,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7325,335438,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,2004,3.285714286,1,0,0,0,1,1,0,0,0,0,0,0,0,1
7347,363988,Secret Window (2004),Mystery|Thriller,2004,3.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7360,363547,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,2004,3.90625,1,0,0,0,0,0,0,1,0,1,0,0,0,1
7361,338013,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,2004,4.160305344,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7367,335245,"Ladykillers, The (2004)",Comedy|Crime,2004,2.571428571,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7371,276919,Dogville (2003),Drama|Mystery|Thriller,2003,4.025,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7373,167190,Hellboy (2004),Action|Adventure|Fantasy|Horror,2004,3.37804878,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7438,378194,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,2004,3.868181818,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7439,330793,"Punisher, The (2004)",Action|Crime|Thriller,2004,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7444,337563,13 Going on 30 (2004),Comedy|Fantasy|Romance,2004,3.19047619,0,0,0,0,1,0,0,0,1,0,0,1,0,0
7445,328107,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,2004,3.628571429,1,0,0,0,0,1,0,1,0,0,1,0,0,1
7451,377092,Mean Girls (2004),Comedy,2004,3.756410256,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7454,338526,Van Helsing (2004),Action|Adventure|Fantasy|Horror,2004,2.708333333,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7458,332452,Troy (2004),Action|Adventure|Drama,2004,3.427083333,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8014,374546,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,2003,4.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8360,298148,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Romance,2004,3.576086957,0,1,1,1,1,0,0,0,0,0,0,1,0,0
8361,319262,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,2004,3.05,1,1,0,0,0,0,0,1,0,0,0,0,1,1
8366,332375,Saved! (2004),Comedy|Drama,2004,3.892857143,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8368,304141,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy,2004,3.913978495,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8370,363226,"Blind Swordsman: Zatoichi, The (Zat̫ichi) (2003)",Action|Comedy|Crime|Drama,2003,3.958333333,1,0,0,0,1,1,0,1,0,0,0,0,0,0
8371,296572,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,2004,3.304347826,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8373,327162,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,2004,2.25,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8376,374900,Napoleon Dynamite (2004),Comedy,2004,3.324324324,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8464,390521,Super Size Me (2004),Comedy|Documentary|Drama,2004,3.51,0,0,0,0,1,0,1,1,0,0,0,0,0,0
8528,364725,Dodgeball: A True Underdog Story (2004),Comedy,2004,3.551282051,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8529,362227,"Terminal, The (2004)",Comedy|Drama|Romance,2004,3.319148936,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8533,332280,"Notebook, The (2004)",Drama|Romance,2004,3.565789474,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8622,361596,Fahrenheit 9/11 (2004),Documentary,2004,3.486486486,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8636,316654,Spider-Man 2 (2004),Action|Adventure|Sci-Fi,2004,3.803797468,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8638,381681,Before Sunset (2004),Drama|Romance,2004,3.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8640,349683,King Arthur (2004),Action|Adventure|Drama,2004,2.961538462,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8641,357413,Anchorman: The Legend of Ron Burgundy (2004),Comedy,2004,3.771929825,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8644,343818,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,2004,3.491803279,1,1,0,0,0,0,0,0,0,0,0,0,1,1
8665,372183,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,2004,3.786666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8781,368008,"Manchurian Candidate, The (2004)",Thriller,2004,3.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8783,368447,"Village, The (2004)",Drama|Mystery|Thriller,2004,3.192307692,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8784,333766,Garden State (2004),Comedy|Drama|Romance,2004,3.708333333,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8798,369339,Collateral (2004),Action|Crime|Drama|Thriller,2004,3.761363636,1,0,0,0,0,1,0,1,0,0,0,0,0,1
8807,366551,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,2004,3.455882353,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8810,370263,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,2004,2.823529412,1,0,0,0,0,0,0,0,0,1,0,0,1,1
8861,318627,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,2004,2.928571429,1,0,0,0,0,0,0,0,0,1,0,0,1,1
8865,346156,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,2004,2.638888889,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8873,318462,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,2004,3.796296296,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8874,365748,Shaun of the Dead (2004),Comedy|Horror,2004,4.006493506,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8907,307453,Shark Tale (2004),Animation|Children|Comedy,2004,2.346153846,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8910,356721,I Heart Huckabees (2004),Comedy,2004,3.452380952,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8914,390384,Primer (2004),Drama|Sci-Fi,2004,3.794117647,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8917,372588,Team America: World Police (2004),Action|Adventure|Animation|Comedy,2004,3.46875,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8947,391198,"Grudge, The (2004)",Horror|Mystery|Thriller,2004,2.3,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8949,375063,Sideways (2004),Comedy|Drama|Romance,2004,3.743589744,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8950,361862,The Machinist (2004),Drama|Mystery|Thriller,2004,3.986842105,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8957,387564,Saw (2004),Horror|Mystery|Thriller,2004,3.181818182,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8958,350258,Ray (2004),Drama,2004,3.684210526,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8961,317705,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,2004,3.836,1,1,1,1,1,0,0,0,0,0,0,0,0,0
8965,338348,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy,2004,3.136363636,0,1,1,1,0,0,0,0,1,0,0,0,0,0
8969,317198,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,2004,3.025,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8970,308644,Finding Neverland (2004),Drama,2004,3.609375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8972,368891,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,2004,3.263157895,1,1,0,0,0,0,0,1,0,0,1,0,0,1
8977,346491,Alexander (2004),Action|Adventure|Drama,2004,2.2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8981,376541,Closer (2004),Drama|Romance,2004,3.71875,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8983,385004,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,2004,3.52,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8984,349903,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,2004,3.290697674,1,0,0,0,1,1,0,0,0,0,0,0,0,1
8985,359013,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,2004,2.857142857,1,0,0,0,0,0,0,0,1,1,0,0,0,1
27611,314979,Battlestar Galactica (2003),Drama|Sci-Fi,2003,3.815789474,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27660,328832,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,2003,3.7,1,0,1,0,0,0,0,1,0,0,0,0,1,0
27706,339291,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,2004,3.16,0,1,0,1,1,0,0,0,1,0,0,0,0,0
27773,364569,Old Boy (2003),Mystery|Thriller,2003,4.08974359,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27801,368909,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,2003,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27808,371246,Spanglish (2004),Comedy|Drama|Romance,2004,3.363636364,0,0,0,0,1,0,0,1,0,0,0,1,0,0
27815,372824,"Chorus, The (Choristes, Les) (2004)",Drama,2004,3.909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27831,375912,Layer Cake (2004),Crime|Drama|Thriller,2004,3.815789474,0,0,0,0,0,1,0,1,0,0,0,0,0,1
27846,379225,"Corporation, The (2003)",Documentary,2003,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27904,405296,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,2006,3.613636364,0,0,1,0,0,0,0,1,0,0,1,0,1,1
30707,405159,Million Dollar Baby (2004),Drama,2004,3.846153846,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30749,395169,Hotel Rwanda (2004),Drama,2004,3.791666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30793,367594,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy,2005,3,0,1,0,1,1,0,0,0,1,0,0,0,0,0
30810,362270,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,2004,3.486486486,0,1,0,0,1,0,0,0,1,0,0,0,0,0
30812,338751,"Aviator, The (2004)",Drama,2004,3.528571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30816,293508,"Phantom of the Opera, The (2004)",Drama|Romance,2004,3.166666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30822,385267,In Good Company (2004),Comedy|Drama,2004,3.454545455,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30825,290002,Meet the Fockers (2004),Comedy,2004,3.106060606,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31221,357277,Elektra (2005),Action|Adventure|Crime|Drama,2005,2.05,1,1,0,0,0,1,0,1,0,0,0,0,0,0
31410,363163,"Downfall (Untergang, Der) (2004)",Drama,2004,3.875,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31433,372532,"Wedding Date, The (2005)",Comedy|Romance,2005,3.136363636,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31658,347149,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,2004,4.075,0,1,1,0,0,0,0,0,1,0,0,1,0,0
31685,386588,Hitch (2005),Comedy|Romance,2005,3.166666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31696,360486,Constantine (2005),Action|Fantasy|Horror|Thriller,2005,3.471428571,1,0,0,0,0,0,0,0,1,1,0,0,0,1
31878,373074,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,2004,3.578947368,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32029,340163,Hostage (2005),Action|Crime|Drama|Thriller,2005,3.05,1,0,0,0,0,1,0,1,0,0,0,0,0,1
32031,358082,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2005,3.026315789,0,1,1,1,1,0,0,0,1,0,0,0,1,0
32587,401792,Sin City (2005),Action|Crime|Mystery|Thriller,2005,3.857142857,1,0,0,0,0,1,0,0,0,0,1,0,0,1
33004,371724,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,2005,3.420454545,0,1,0,0,1,0,0,0,0,0,0,0,1,0
33162,320661,Kingdom of Heaven (2005),Action|Drama|Romance,2005,3.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0
33166,375679,Crash (2004),Crime|Drama,2004,3.89,0,0,0,0,0,1,0,1,0,0,0,0,0,0
33493,121766,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,2005,3.429487179,1,1,0,0,0,0,0,0,0,0,0,0,1,0
33615,351283,Madagascar (2005),Adventure|Animation|Children|Comedy,2005,3.375,0,1,1,1,1,0,0,0,0,0,0,0,0,0
33660,352248,Cinderella Man (2005),Drama|Romance,2005,4.088235294,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33679,356910,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,2005,3.279661017,1,1,0,0,1,0,0,0,0,0,0,1,0,0
33794,372784,Batman Begins (2005),Action|Crime,2005,3.862068966,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33836,374536,Bewitched (2005),Comedy|Fantasy|Romance,2005,2.269230769,0,0,0,0,1,0,0,0,1,0,0,1,0,0
34048,407304,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,2005,3.15,1,1,0,0,0,0,0,0,0,0,0,0,1,1
34072,428803,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,2005,3.555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34150,120667,Fantastic Four (2005),Action|Adventure|Sci-Fi,2005,2.763888889,1,1,0,0,0,0,0,0,0,0,0,0,1,0
34162,396269,Wedding Crashers (2005),Comedy|Romance,2005,3.50862069,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34319,399201,"Island, The (2005)",Action|Sci-Fi|Thriller,2005,3.35483871,1,0,0,0,0,0,0,0,0,0,0,0,1,1
34405,379786,Serenity (2005),Action|Adventure|Sci-Fi,2005,3.94,1,1,0,0,0,0,0,0,0,0,0,0,1,0
34437,412019,Broken Flowers (2005),Comedy|Drama,2005,3.476190476,0,0,0,0,1,0,0,1,0,0,0,0,0,0
34520,377818,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,2005,2.083333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35836,405422,"40-Year-Old Virgin, The (2005)",Comedy|Romance,2005,3.547297297,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36401,355295,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,2005,2.625,0,0,0,0,1,0,0,0,1,1,0,0,0,1
36517,387131,"Constant Gardener, The (2005)",Drama|Thriller,2005,3.461538462,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36519,388482,Transporter 2 (2005),Action|Crime|Thriller,2005,3.21875,1,0,0,0,0,1,0,0,0,0,0,0,0,1
36529,399295,Lord of War (2005),Action|Crime|Drama|Thriller,2005,3.714285714,1,0,0,0,0,1,0,1,0,0,0,0,0,1
36708,385690,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,2005,3.708333333,0,1,1,0,1,0,0,0,0,0,0,0,0,0
37380,419706,Doom (2005),Action|Horror|Sci-Fi,2005,2.15,1,0,0,0,0,0,0,0,0,1,0,0,1,0
37384,348333,Waiting... (2005),Comedy,2005,3.269230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37386,402022,Aeon Flux (2005),Action|Sci-Fi,2005,2.761904762,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37727,408790,Flightplan (2005),Action|Drama|Thriller,2005,2.863636364,1,0,0,0,0,0,0,1,0,0,0,0,0,1
37729,121164,Corpse Bride (2005),Animation|Comedy|Fantasy|Romance,2005,3.534090909,0,0,1,0,1,0,0,0,1,0,0,1,0,0
37733,399146,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,2005,3.5,1,0,0,0,0,1,0,1,0,0,0,0,0,1
37741,379725,Capote (2005),Crime|Drama,2005,3.869565217,0,0,0,0,0,1,0,1,0,0,0,0,0,0
37830,385700,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,2004,3.55,1,1,1,0,0,0,0,0,1,0,0,0,1,0
38038,312004,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,2005,3.633333333,0,1,1,1,1,0,0,0,0,0,0,0,0,0
38061,373469,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,2005,4.071428571,0,0,0,0,1,1,0,0,0,0,1,0,0,1
39183,388795,Brokeback Mountain (2005),Drama|Romance,2005,3.558823529,0,0,0,0,0,0,0,1,0,0,0,1,0,0
39292,433383,"Good Night, and Good Luck. (2005)",Crime|Drama,2005,3.775,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39446,432348,Saw II (2005),Horror|Thriller,2005,2.807692308,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40278,418763,Jarhead (2005),Action|Drama,2005,3.676470588,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40583,365737,Syriana (2005),Drama|Thriller,2005,3.53125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40629,414387,Pride & Prejudice (2005),Drama|Romance,2005,3.555555556,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40732,435625,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,2005,3.545454545,0,1,0,0,0,0,0,1,0,1,0,0,0,1
40815,330373,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller,2005,3.816901408,0,1,0,0,0,0,0,0,1,0,0,0,0,1
40819,358273,Walk the Line (2005),Drama|Romance,2005,3.756410256,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40826,294870,Rent (2005),Drama|Romance,2005,3.15,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41285,416320,Match Point (2005),Crime|Drama|Romance,2005,3.441176471,0,0,0,0,0,1,0,1,0,0,0,1,0,0
41566,363771,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,2005,3.443548387,0,1,0,1,0,0,0,0,1,0,0,0,0,0
41569,360717,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,2005,3.4,1,1,0,0,0,0,0,1,1,0,0,0,0,1
41997,408306,Munich (2005),Action|Crime|Drama|Thriller,2005,3.80952381,1,0,0,0,0,1,0,1,0,0,0,0,0,1
42011,369441,Fun with Dick and Jane (2005),Comedy|Crime,2005,2.181818182,0,0,0,0,1,1,0,0,0,0,0,0,0,0
42723,450278,Hostel (2005),Horror,2005,2.863636364,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42738,401855,Underworld: Evolution (2006),Action|Fantasy|Horror,2006,3.09375,1,0,0,0,0,0,0,0,1,1,0,0,0,0
43928,370032,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,2006,1.923076923,1,0,0,0,0,0,0,0,1,0,0,0,1,1
44022,438097,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,2006,3.217391304,0,1,1,1,1,0,0,0,0,0,0,0,0,0
44191,434409,V for Vendetta (2006),Action|Sci-Fi|Thriller,2006,3.885,1,0,0,0,0,0,0,0,0,0,0,0,1,1
44195,427944,Thank You for Smoking (2006),Comedy|Drama,2006,4.027777778,0,0,0,0,1,0,0,1,0,0,0,0,0,0
44199,454848,Inside Man (2006),Crime|Drama|Thriller,2006,3.8,0,0,0,0,0,1,0,1,0,0,0,0,0,1
44555,405094,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,2006,4.117647059,0,0,0,0,0,0,0,1,0,0,0,1,0,1
44665,425210,Lucky Number Slevin (2006),Crime|Drama|Mystery,2006,3.855263158,0,0,0,0,0,1,0,1,0,0,1,0,0,0
44761,393109,Brick (2005),Crime|Drama|Mystery,2005,3.875,0,0,0,0,0,1,0,1,0,0,1,0,0,0
44840,437863,"Benchwarmers, The (2006)",Comedy,2006,2.772727273,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44972,362120,Scary Movie 4 (2006),Comedy|Horror,2006,2.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0
44974,424136,Hard Candy (2005),Drama|Thriller,2005,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45081,384537,Silent Hill (2006),Fantasy|Horror|Thriller,2006,2.958333333,0,0,0,0,0,0,0,0,1,1,0,0,0,1
45186,317919,Mission: Impossible III (2006),Action|Adventure|Thriller,2006,3.589285714,1,1,0,0,0,0,0,0,0,0,0,0,0,1
45431,327084,Over the Hedge (2006),Adventure|Animation|Children|Comedy,2006,3.428571429,0,1,1,1,1,0,0,0,0,0,0,0,0,0
45447,382625,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,2006,3.12244898,0,0,0,0,0,0,0,1,0,0,1,0,0,1
45499,376994,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,2006,3.355769231,1,0,0,0,0,0,0,0,0,0,0,0,1,1
45501,452594,"Break-Up, The (2006)",Comedy|Drama|Romance,2006,2.590909091,0,0,0,0,1,0,0,1,0,0,0,1,0,0
45517,317219,Cars (2006),Animation|Children|Comedy,2006,3.37804878,0,0,1,1,1,0,0,0,0,0,0,0,0,0
45666,457510,Nacho Libre (2006),Comedy,2006,2.464285714,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45668,410297,"Lake House, The (2006)",Drama|Fantasy|Romance,2006,3.1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
45672,389860,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,2006,2.97826087,0,1,0,0,1,0,0,1,1,0,0,1,0,0
45720,458352,"Devil Wears Prada, The (2006)",Comedy|Drama,2006,3.558823529,0,0,0,0,1,0,0,1,0,0,0,0,0,0
45722,383574,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,2006,3.506944444,1,1,0,0,0,0,0,0,1,0,0,0,0,0
45728,424345,Clerks II (2006),Comedy,2006,3.884615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45880,422720,Marie Antoinette (2006),Drama|Romance,2006,3.192307692,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45950,497116,"Inconvenient Truth, An (2006)",Documentary,2006,3.576923077,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46335,463985,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,2006,2.090909091,1,0,0,0,0,1,0,1,0,0,0,0,0,1
46530,348150,Superman Returns (2006),Action|Adventure|Sci-Fi,2006,3.08,1,1,0,0,0,0,0,0,0,0,0,0,1,0
46578,449059,Little Miss Sunshine (2006),Adventure|Comedy|Drama,2006,3.883116883,0,1,0,0,1,0,0,1,0,0,0,0,0,0
